timestamps, raw distance, filtered distance, raw azimuth, filtered azimuth, Latitude, Longitude, RAW_LAT, RAW_LONG, Sound_LAT, Sound_LONG, currentOrientation, trialState, trialNumber, earconPlayed 
0.000762917,3104.29,63.3529,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,0,0,0,0
0.022945,3104.29,126.706,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,0,0,0,0
0.0417981,3104.29,190.059,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,0,0,0,0
0.0571077,3104.29,253.412,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,0,0,0,0
0.070517,3104.29,316.765,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,0,0,0,0
0.09119,3104.29,380.118,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,0,0,0,0
0.107792,3104.29,443.471,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,304.125,0,0,0
0.124483,3104.29,506.823,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,304.125,0,0,0
0.141225,3104.29,570.176,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,304.125,0,0,0
0.158076,3104.29,633.529,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,304.125,0,0,0
0.174697,3104.29,696.882,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,304.125,0,0,0
0.191319,3104.29,760.235,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,304.125,0,0,0
0.208015,3104.29,823.588,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,304.125,0,0,0
0.224719,3104.29,886.941,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,304.125,0,0,0
0.241388,3104.29,950.294,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,304.125,0,0,0
0.258206,3104.29,1013.65,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,304.125,0,0,0
0.274609,3104.29,1077,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,304.125,0,0,0
0.29122,3104.29,1140.35,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,304.125,0,0,0
0.307812,3104.29,1203.71,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,304.125,0,0,0
0.324514,3104.29,1267.06,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,347.328,0,0,0
0.341151,3104.29,1330.41,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,347.328,0,0,0
0.357816,3104.29,1393.76,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,347.328,0,0,0
0.374625,3104.29,1457.12,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,347.328,0,0,0
0.39135,3104.29,1520.47,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,347.328,0,0,0
0.407988,3104.29,1583.82,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,347.328,0,0,0
0.424653,3104.29,1647.18,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,347.328,0,0,0
0.441239,3104.29,1710.53,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,347.328,0,0,0
0.457936,3104.29,1773.88,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,347.328,0,0,0
0.47457,3104.29,1837.24,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,347.328,0,0,0
0.491232,3104.29,1900.59,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,347.328,0,0,0
0.507924,3104.29,1963.94,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,347.328,0,0,0
0.524781,3104.29,2027.29,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,347.328,0,0,0
0.541254,3104.29,2090.65,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,347.328,0,0,0
0.557962,3104.29,2154,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,347.328,0,0,0
0.574728,3104.29,2217.35,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,347.328,0,0,0
0.591345,3104.29,2280.71,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,347.328,0,0,0
0.608583,3104.29,2344.06,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,12.4531,0,0,0
0.627854,3104.29,2407.41,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,12.4531,0,0,0
0.641858,3104.29,2470.76,1.565,0.223571,55.6232,12.5311,55.6232,12.5311,55.6506,12.5409,12.4531,0,0,0
