timestamps, raw distance, filtered distance, raw azimuth, filtered azimuth, Latitude, Longitude, RAW_LAT, RAW_LONG, Sound_LAT, Sound_LONG, currentOrientation, trialState, trialNumber, earconPlayed 
0.00157266,1601.61,32.6858,1.554,0.222,55.6396,12.5243,55.6396,12.5243,55.6506,12.5409,0,0,0,0
0.0308466,1601.61,65.3717,1.554,0.444,55.6396,12.5243,55.6396,12.5243,55.6506,12.5409,0,0,0,0
0.0479643,1601.61,98.0575,1.554,0.444,55.6396,12.5243,55.6396,12.5243,55.6506,12.5409,0,0,0,0
0.0615366,1601.61,130.743,1.554,0.444,55.6396,12.5243,55.6396,12.5243,55.6506,12.5409,0,0,0,0
0.0702731,1601.61,163.429,1.554,0.444,55.6396,12.5243,55.6396,12.5243,55.6506,12.5409,0,0,0,0
0.0868119,1601.61,196.115,1.554,0.444,55.6396,12.5243,55.6396,12.5243,55.6506,12.5409,0,0,0,0
0.103478,1601.61,228.801,1.554,0.444,55.6396,12.5243,55.6396,12.5243,55.6506,12.5409,1.48438,0,0,0
0.120203,1601.61,261.487,1.554,0.444,55.6396,12.5243,55.6396,12.5243,55.6506,12.5409,1.48438,0,0,0
0.136795,1601.61,294.172,1.554,0.444,55.6396,12.5243,55.6396,12.5243,55.6506,12.5409,1.48438,0,0,0
0.153464,1601.61,326.858,1.554,0.444,55.6396,12.5243,55.6396,12.5243,55.6506,12.5409,1.48438,0,0,0
0.17012,1601.61,359.544,1.554,0.444,55.6396,12.5243,55.6396,12.5243,55.6506,12.5409,1.48438,0,0,0
0.186715,1601.61,392.23,1.554,0.444,55.6396,12.5243,55.6396,12.5243,55.6506,12.5409,1.48438,0,0,0
0.203428,1601.61,424.916,1.554,0.444,55.6396,12.5243,55.6396,12.5243,55.6506,12.5409,1.48438,0,0,0
0.220703,1601.61,457.602,1.554,0.444,55.6396,12.5243,55.6396,12.5243,55.6506,12.5409,1.48438,0,0,0
0.2371,1601.61,490.287,1.554,0.444,55.6396,12.5243,55.6396,12.5243,55.6506,12.5409,1.48438,0,0,0
0.253707,1601.61,522.973,1.554,0.444,55.6396,12.5243,55.6396,12.5243,55.6506,12.5409,1.48438,0,0,0
0.270735,1601.61,555.659,1.554,0.444,55.6396,12.5243,55.6396,12.5243,55.6506,12.5409,1.48438,0,0,0
0.286959,1601.61,588.345,1.554,0.444,55.6396,12.5243,55.6396,12.5243,55.6506,12.5409,1.48438,0,0,0
0.303472,1601.61,621.031,1.554,0.444,55.6396,12.5243,55.6396,12.5243,55.6506,12.5409,335.781,0,0,0
0.320669,1601.61,653.717,1.554,0.444,55.6396,12.5243,55.6396,12.5243,55.6506,12.5409,335.781,0,0,0
0.341017,1601.61,686.402,1.554,0.444,55.6396,12.5243,55.6396,12.5243,55.6506,12.5409,335.781,0,0,0
0.35351,1601.61,719.088,1.554,0.444,55.6396,12.5243,55.6396,12.5243,55.6506,12.5409,335.781,0,0,0
