timestamps, raw distance, filtered distance, raw azimuth, filtered azimuth, Latitude, Longitude, RAW_LAT, RAW_LONG, Sound_LAT, Sound_LONG, currentOrientation, trialState, trialNumber, earconPlayed 
0.000971718,1608.88,32.8344,1.553,0.221857,55.6397,12.5239,55.6397,12.5239,55.6506,12.5409,0,0,0,0
0.0294759,1608.88,65.6688,1.553,0.443714,55.6397,12.5239,55.6397,12.5239,55.6506,12.5409,0,0,0,0
0.0441173,1608.88,98.5031,1.553,0.443714,55.6397,12.5239,55.6397,12.5239,55.6506,12.5409,0,0,0,0
0.0582891,1608.88,131.338,1.553,0.443714,55.6397,12.5239,55.6397,12.5239,55.6506,12.5409,0,0,0,0
0.0719906,1608.88,164.172,1.553,0.443714,55.6397,12.5239,55.6397,12.5239,55.6506,12.5409,0,0,0,0
0.0885849,1608.88,197.006,1.553,0.443714,55.6397,12.5239,55.6397,12.5239,55.6506,12.5409,0,0,0,0
0.105506,1608.88,229.841,1.553,0.443714,55.6397,12.5239,55.6397,12.5239,55.6506,12.5409,0,0,0,0
0.127095,1608.88,262.675,1.553,0.443714,55.6397,12.5239,55.6397,12.5239,55.6506,12.5409,321.969,0,0,0
0.144006,1608.88,295.509,1.553,0.443714,55.6397,12.5239,55.6397,12.5239,55.6506,12.5409,321.969,0,0,0
0.156025,1608.88,328.344,1.553,0.443714,55.6397,12.5239,55.6397,12.5239,55.6506,12.5409,321.969,0,0,0
0.172458,1186.21,352.552,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.969,0,0,0
0.188313,1186.21,376.76,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.969,0,0,0
0.20514,1186.21,400.969,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.969,0,0,0
0.22178,1186.21,425.177,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.969,0,0,0
0.238376,1186.21,449.385,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.969,0,0,0
0.255525,1186.21,473.594,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.969,0,0,0
0.272555,1186.21,497.802,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.969,0,0,0
0.289029,1186.21,522.01,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.969,0,0,0
0.305503,1186.21,546.219,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.969,0,0,0
0.322549,1186.21,570.427,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.609,0,0,0
0.338982,1186.21,594.635,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.609,0,0,0
0.355482,1186.21,618.844,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.609,0,0,0
0.372901,1186.21,643.052,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.609,0,0,0
0.388852,1186.21,667.26,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.609,0,0,0
0.406594,1186.21,691.469,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.609,0,0,0
0.422178,1186.21,715.677,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.609,0,0,0
0.440334,1186.21,739.885,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.609,0,0,0
0.455544,1186.21,764.094,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.609,0,0,0
0.472434,1186.21,788.302,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.609,0,0,0
0.488739,1186.21,812.51,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.609,0,0,0
0.505725,1186.21,836.719,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.609,0,0,0
0.521739,1186.21,860.927,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.859,0,0,0
0.538719,1186.21,885.135,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.859,0,0,0
0.556953,1186.21,909.344,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.859,0,0,0
0.574532,1186.21,933.552,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.859,0,0,0
0.588438,1186.21,957.76,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.859,0,0,0
0.605101,1186.21,981.969,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.859,0,0,0
0.621919,1186.21,1006.18,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.859,0,0,0
0.638439,1186.21,1030.39,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.859,0,0,0
0.655719,1186.21,1054.59,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.859,0,0,0
0.67271,1186.21,1078.8,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.859,0,0,0
0.689307,1186.21,1103.01,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.859,0,0,0
0.705088,1186.21,1127.22,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,321.859,0,0,0
0.721773,1186.21,1151.43,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,322.234,0,0,0
0.73841,1186.21,1175.64,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,322.234,0,0,0
0.75597,1186.21,1199.84,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,322.234,0,0,0
0.77303,1186.21,1224.05,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,322.234,0,0,0
0.789212,1186.21,1248.26,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,322.234,0,0,0
0.805755,1186.21,1272.47,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,322.234,0,0,0
0.822667,1186.21,1263.84,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,322.234,0,0,0
0.839235,1186.21,1255.22,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,322.234,0,0,0
0.856428,1186.21,1246.59,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,322.234,0,0,0
0.87253,1186.21,1237.96,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,322.234,0,0,0
0.88869,1186.21,1229.34,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,322.234,0,0,0
0.90532,1186.21,1220.71,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,322.234,0,0,0
0.923198,1186.21,1212.09,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,322.172,0,0,0
0.93857,1186.21,1203.46,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,322.172,0,0,0
0.955237,1186.21,1194.83,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,322.172,0,0,0
0.973527,1186.21,1186.21,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,322.172,0,0,0
0.988567,1186.21,1186.21,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,322.172,0,0,0
1.006,1186.21,1186.21,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,322.172,0,0,0
1.02435,1186.21,1186.21,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,322.172,0,0,0
1.03856,1186.21,1186.21,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,322.172,0,0,0
1.05536,1186.21,1186.21,1.553,0.443714,55.6436,12.5265,55.6436,12.5265,55.6506,12.5409,322.172,0,0,0
1.07368,1606.99,1194.8,1.553,0.443714,55.6397,12.5239,55.6397,12.5239,55.6506,12.5409,322.172,0,0,0
1.08842,1606.99,1203.38,1.553,0.443714,55.6397,12.5239,55.6397,12.5239,55.6506,12.5409,322.172,0,0,0
1.10543,1606.99,1211.97,1.553,0.443714,55.6397,12.5239,55.6397,12.5239,55.6506,12.5409,322.172,0,0,0
1.1225,1606.99,1220.56,1.553,0.443714,55.6397,12.5239,55.6397,12.5239,55.6506,12.5409,315.547,0,0,0
