timestamps, raw distance, filtered distance, raw azimuth, filtered azimuth, Latitude, Longitude, RAW_LAT, RAW_LONG, Sound_LAT, Sound_LONG, currentOrientation, trialState, trialNumber, earconPlayed 
0.002565,1801.69,36.7693,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,0,0,0,0
0.0304456,1801.69,73.5385,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,0,0,0,0
0.0430486,1801.69,110.308,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,0,0,0,0
0.0577294,1801.69,147.077,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,0,0,0,0
0.0721463,1801.69,183.846,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,0,0,0,0
0.088688,1801.69,220.616,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,282.359,0,0,0
0.105816,1801.69,257.385,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,282.359,0,0,0
0.122258,1801.69,294.154,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,282.359,0,0,0
0.138781,1801.69,330.923,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,282.359,0,0,0
0.155091,1801.69,367.693,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,282.359,0,0,0
0.171791,1801.69,404.462,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,282.359,0,0,0
0.188363,1801.69,441.231,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,282.359,0,0,0
0.205183,1801.69,478.001,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,282.359,0,0,0
0.222464,1801.69,514.77,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,282.359,0,0,0
0.23881,1801.69,551.539,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,282.359,0,0,0
0.255646,1801.69,588.308,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,282.359,0,0,0
0.27232,1801.69,625.078,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,282.359,0,0,0
0.289127,1801.69,661.847,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,260.219,0,0,0
0.305756,1801.69,698.616,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,260.219,0,0,0
0.322396,1801.69,735.385,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,260.219,0,0,0
0.338998,1801.69,772.155,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,260.219,0,0,0
0.35582,1801.69,808.924,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,260.219,0,0,0
0.372396,1801.69,845.693,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,260.219,0,0,0
0.388954,1801.69,882.462,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,260.219,0,0,0
0.405776,1801.69,919.232,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,260.219,0,0,0
0.424189,1801.69,956.001,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,260.219,0,0,0
0.43934,1801.69,992.77,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,260.219,0,0,0
0.456373,1801.69,1029.54,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,260.219,0,0,0
0.472179,1801.69,1066.31,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,260.219,0,0,0
0.489231,1801.69,1103.08,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,274.031,0,0,0
0.506878,1801.69,1139.85,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,274.031,0,0,0
0.522783,1801.69,1176.62,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,274.031,0,0,0
0.5387,1801.69,1213.39,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,274.031,0,0,0
0.562469,1801.69,1250.16,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,274.031,0,0,0
0.57189,1801.69,1286.92,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,274.031,0,0,0
0.588333,1801.69,1323.69,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,274.031,0,0,0
0.60571,1801.69,1360.46,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,274.031,0,0,0
0.622399,1801.69,1397.23,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,274.031,0,0,0
0.638399,1801.69,1434,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,274.031,0,0,0
0.656222,1801.69,1470.77,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,274.031,0,0,0
0.672252,1801.69,1507.54,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,274.031,0,0,0
0.688756,1801.69,1544.31,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,274.031,0,0,0
0.736476,1801.69,1581.08,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,268.031,0,0,0
0.739753,1801.69,1617.85,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,268.031,0,0,0
0.756416,1801.69,1654.62,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,268.031,0,0,0
0.772763,1801.69,1691.39,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,268.031,0,0,0
0.789542,1801.69,1728.16,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,268.031,0,0,0
0.806247,1801.69,1764.92,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,268.031,0,0,0
0.823376,1801.69,1801.69,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,268.031,0,0,0
0.839652,1801.69,1801.69,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,268.031,0,0,0
0.857243,1801.69,1801.69,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,268.031,0,0,0
0.872972,1801.69,1801.69,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,268.031,0,0,0
0.890228,1801.69,1801.69,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,284.859,0,0,0
0.90694,1801.69,1801.69,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,284.859,0,0,0
0.92385,1801.69,1801.69,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,284.859,0,0,0
0.939757,1801.69,1801.69,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,284.859,0,0,0
0.956742,1801.69,1801.69,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,284.859,0,0,0
0.973597,1801.69,1801.69,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,284.859,0,0,0
0.989829,1801.69,1801.69,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,284.859,0,0,0
1.00677,1801.69,1801.69,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,284.859,0,0,0
1.02467,1801.69,1801.69,1.548,0.221143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,284.859,0,0,0
1.04495,1575.84,1797.08,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,284.859,0,0,0
1.05672,1575.84,1792.48,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,284.859,0,0,0
1.07291,1575.84,1787.87,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,284.859,0,0,0
1.08951,1575.84,1783.26,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,284.859,0,0,0
1.10676,1575.84,1778.65,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,291.891,0,0,0
1.12456,1575.84,1774.04,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,291.891,0,0,0
1.1401,1575.84,1769.43,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,291.891,0,0,0
1.15626,1575.84,1764.82,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,291.891,0,0,0
1.17282,1575.84,1760.21,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,291.891,0,0,0
1.18949,1575.84,1755.6,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,291.891,0,0,0
1.20615,1575.84,1750.99,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,291.891,0,0,0
1.22356,1575.84,1746.38,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,291.891,0,0,0
1.23991,1575.84,1741.77,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,291.891,0,0,0
1.25689,1575.84,1737.16,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,291.891,0,0,0
1.27332,1575.84,1732.55,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,291.891,0,0,0
1.29011,1575.84,1727.95,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,291.891,0,0,0
1.30861,1575.84,1723.34,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,288.297,0,0,0
1.32593,1575.84,1718.73,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,288.297,0,0,0
1.33963,1575.84,1714.12,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,288.297,0,0,0
1.35657,1575.84,1709.51,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,288.297,0,0,0
1.37433,1575.84,1704.9,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,288.297,0,0,0
1.39015,1575.84,1700.29,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,288.297,0,0,0
1.4079,1575.84,1695.68,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,288.297,0,0,0
1.42371,1575.84,1691.07,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,288.297,0,0,0
1.43991,1575.84,1686.46,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,288.297,0,0,0
1.45681,1575.84,1681.85,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,288.297,0,0,0
1.47349,1575.84,1677.24,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,288.297,0,0,0
1.48993,1575.84,1672.63,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,288.734,0,0,0
1.50727,1575.84,1668.02,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,288.734,0,0,0
1.52548,1575.84,1663.41,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,288.734,0,0,0
1.54239,1575.84,1658.81,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,288.734,0,0,0
1.55662,1575.84,1654.2,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,288.734,0,0,0
1.57325,1575.84,1649.59,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,288.734,0,0,0
1.58966,1575.84,1644.98,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,288.734,0,0,0
1.60756,1575.84,1640.37,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,288.734,0,0,0
1.62416,1575.84,1635.76,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,288.734,0,0,0
1.6402,1575.84,1631.15,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,288.734,0,0,0
1.65705,1577.98,1626.58,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,288.734,0,0,0
1.67469,1577.98,1622.02,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,288.734,0,0,0
1.68957,1577.98,1617.45,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,282.062,0,0,0
1.70736,1577.98,1612.89,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,282.062,0,0,0
1.72714,1577.98,1608.32,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,282.062,0,0,0
1.74122,1577.98,1603.76,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,282.062,0,0,0
1.75658,1577.98,1599.19,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,282.062,0,0,0
1.77328,1577.98,1594.63,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,282.062,0,0,0
1.79001,1577.98,1590.06,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,282.062,0,0,0
1.80878,1577.98,1585.49,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,282.062,0,0,0
1.8235,1577.98,1580.93,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,282.062,0,0,0
1.83971,1577.98,1576.36,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,282.062,0,0,0
1.85659,1577.98,1576.41,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,282.062,0,0,0
1.87301,1577.98,1576.45,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,282.062,0,0,0
1.88987,1577.98,1576.5,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,273.203,0,0,0
1.90756,1577.98,1576.54,1.548,0.221143,55.6399,12.5244,55.6399,12.5244,55.6506,12.5409,273.203,0,0,0
