timestamps, raw distance, filtered distance, raw azimuth, filtered azimuth, Latitude, Longitude, RAW_LAT, RAW_LONG, Sound_LAT, Sound_LONG, currentOrientation, trialState, trialNumber, earconPlayed 
0.000575364,1578.74,32.2192,1.553,0.221857,55.6399,12.5243,55.6399,12.5243,55.6506,12.5409,0,0,0,0
0.0247715,1578.74,64.4383,1.553,0.443714,55.6399,12.5243,55.6399,12.5243,55.6506,12.5409,0,0,0,0
0.0459151,1578.74,96.6575,1.553,0.443714,55.6399,12.5243,55.6399,12.5243,55.6506,12.5409,0,0,0,0
0.0592326,1578.74,128.877,1.553,0.443714,55.6399,12.5243,55.6399,12.5243,55.6506,12.5409,0,0,0,0
0.0727965,1578.74,161.096,1.553,0.443714,55.6399,12.5243,55.6399,12.5243,55.6506,12.5409,0,0,0,0
0.0897132,1578.74,193.315,1.553,0.443714,55.6399,12.5243,55.6399,12.5243,55.6506,12.5409,0,0,0,0
0.106583,1578.74,225.534,1.553,0.443714,55.6399,12.5243,55.6399,12.5243,55.6506,12.5409,0,0,0,0
0.123633,1578.74,257.753,1.553,0.443714,55.6399,12.5243,55.6399,12.5243,55.6506,12.5409,0,0,0,0
0.14135,1578.74,289.972,1.553,0.443714,55.6399,12.5243,55.6399,12.5243,55.6506,12.5409,0,0,0,0
0.156297,1578.74,322.192,1.553,0.443714,55.6399,12.5243,55.6399,12.5243,55.6506,12.5409,354.922,0,0,0
0.172945,1578.74,354.411,1.553,0.443714,55.6399,12.5243,55.6399,12.5243,55.6506,12.5409,354.922,0,0,0
0.189725,1578.74,386.63,1.553,0.443714,55.6399,12.5243,55.6399,12.5243,55.6506,12.5409,354.922,0,0,0
0.206302,1578.74,418.849,1.553,0.443714,55.6399,12.5243,55.6399,12.5243,55.6506,12.5409,354.922,0,0,0
0.223602,1578.74,451.068,1.553,0.443714,55.6399,12.5243,55.6399,12.5243,55.6506,12.5409,354.922,0,0,0
0.240104,1578.74,483.287,1.553,0.443714,55.6399,12.5243,55.6399,12.5243,55.6506,12.5409,354.922,0,0,0
0.256563,1578.74,515.507,1.553,0.443714,55.6399,12.5243,55.6399,12.5243,55.6506,12.5409,354.922,0,0,0
0.273405,1578.74,547.726,1.553,0.443714,55.6399,12.5243,55.6399,12.5243,55.6506,12.5409,354.922,0,0,0
0.293217,1578.74,579.945,1.553,0.443714,55.6399,12.5243,55.6399,12.5243,55.6506,12.5409,354.922,0,0,0
0.306602,1578.74,612.164,1.553,0.443714,55.6399,12.5243,55.6399,12.5243,55.6506,12.5409,354.922,0,0,0
0.323285,1578.74,644.383,1.553,0.443714,55.6399,12.5243,55.6399,12.5243,55.6506,12.5409,354.922,0,0,0
0.341501,1578.74,676.602,1.553,0.443714,55.6399,12.5243,55.6399,12.5243,55.6506,12.5409,354.922,0,0,0
0.357691,1578.74,708.822,1.553,0.443714,55.6399,12.5243,55.6399,12.5243,55.6506,12.5409,354.547,0,0,0
0.376768,3100.84,772.104,1.553,0.443714,55.6233,12.531,55.6233,12.531,55.6506,12.5409,354.547,0,0,0
0.389745,3100.84,835.387,1.553,0.443714,55.6233,12.531,55.6233,12.531,55.6506,12.5409,354.547,0,0,0
0.406184,3100.84,898.669,1.553,0.443714,55.6233,12.531,55.6233,12.531,55.6506,12.5409,354.547,0,0,0
0.423051,3100.84,961.952,1.553,0.443714,55.6233,12.531,55.6233,12.531,55.6506,12.5409,354.547,0,0,0
0.4397,3100.84,1025.23,1.553,0.443714,55.6233,12.531,55.6233,12.531,55.6506,12.5409,354.547,0,0,0
0.456224,3100.84,1088.52,1.553,0.443714,55.6233,12.531,55.6233,12.531,55.6506,12.5409,354.547,0,0,0
0.473279,3100.84,1151.8,1.553,0.443714,55.6233,12.531,55.6233,12.531,55.6506,12.5409,354.547,0,0,0
0.49055,3100.84,1215.08,1.553,0.443714,55.6233,12.531,55.6233,12.531,55.6506,12.5409,354.547,0,0,0
0.506811,3100.84,1278.36,1.553,0.443714,55.6233,12.531,55.6233,12.531,55.6506,12.5409,354.547,0,0,0
0.523379,3100.84,1341.65,1.553,0.443714,55.6233,12.531,55.6233,12.531,55.6506,12.5409,354.547,0,0,0
0.539975,3100.84,1404.93,1.553,0.443714,55.6233,12.531,55.6233,12.531,55.6506,12.5409,354.547,0,0,0
0.556572,3100.84,1468.21,1.553,0.443714,55.6233,12.531,55.6233,12.531,55.6506,12.5409,347.359,0,0,0
0.573289,3100.84,1531.49,1.553,0.443714,55.6233,12.531,55.6233,12.531,55.6506,12.5409,347.359,0,0,0
