timestamps, raw distance, filtered distance, raw azimuth, filtered azimuth, Latitude, Longitude, RAW_LAT, RAW_LONG, Sound_LAT, Sound_LONG, currentOrientation, trialState, trialNumber, earconPlayed 
0.000613334,1597.28,32.5976,1.554,0.222,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,0,0,0,0
0.0241572,1597.28,65.1952,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,0,0,0,0
0.0465419,1597.28,97.7928,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,0,0,0,0
0.0587043,1597.28,130.39,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,0,0,0,0
0.0730217,1597.28,162.988,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,0,0,0,0
0.0897587,1597.28,195.586,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,0,0,0,0
0.106784,1597.28,228.183,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,0,0,0,0
0.123248,1597.28,260.781,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,0,0,0,0
0.139722,1597.28,293.378,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,0,0,0,0
0.155826,1597.28,325.976,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,28.6406,0,0,0
0.172667,1597.28,358.574,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,28.6406,0,0,0
0.189636,1597.28,391.171,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,28.6406,0,0,0
0.206321,1597.28,423.769,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,28.6406,0,0,0
0.223069,1597.28,456.366,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,28.6406,0,0,0
0.239663,1597.28,488.964,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,28.6406,0,0,0
0.256373,1597.28,521.562,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,28.6406,0,0,0
0.273528,1597.28,554.159,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,28.6406,0,0,0
0.29016,1597.28,586.757,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,28.6406,0,0,0
0.30605,1597.28,619.354,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,28.6406,0,0,0
0.325507,1597.28,651.952,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,28.6406,0,0,0
0.339616,1597.28,684.55,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,28.6406,0,0,0
0.355924,1597.28,717.147,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,32.4531,0,0,0
0.373675,1597.28,749.745,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,32.4531,0,0,0
0.389226,1597.28,782.342,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,32.4531,0,0,0
0.406276,1597.28,814.94,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,32.4531,0,0,0
0.423973,1597.28,847.538,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,32.4531,0,0,0
0.439592,1597.28,880.135,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,32.4531,0,0,0
0.45607,1597.28,912.733,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,32.4531,0,0,0
0.472835,1597.28,945.33,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,32.4531,0,0,0
0.489052,1597.28,977.928,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,32.4531,0,0,0
0.506475,1597.28,1010.53,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,32.4531,0,0,0
0.522951,1597.28,1043.12,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,32.4531,0,0,0
0.539613,1597.28,1075.72,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,32.4531,0,0,0
0.556354,1597.28,1108.32,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,37.0469,0,0,0
0.573061,1597.28,1140.92,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,37.0469,0,0,0
0.595619,1597.28,1173.51,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,37.0469,0,0,0
0.606997,1597.28,1206.11,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,37.0469,0,0,0
0.62264,1597.28,1238.71,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,37.0469,0,0,0
0.63991,1597.28,1271.31,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,37.0469,0,0,0
0.656066,1597.28,1303.9,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,37.0469,0,0,0
0.673155,1597.28,1336.5,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,37.0469,0,0,0
0.689094,1597.28,1369.1,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,37.0469,0,0,0
0.706571,1597.28,1401.7,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,37.0469,0,0,0
0.72365,1597.28,1434.29,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,37.0469,0,0,0
0.739499,1597.28,1466.89,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,37.0469,0,0,0
0.756321,1597.28,1499.49,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,36.625,0,0,0
0.77278,1597.28,1532.09,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,36.625,0,0,0
0.789178,1597.28,1564.68,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,36.625,0,0,0
0.805973,1597.28,1597.28,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,36.625,0,0,0
0.822428,1597.28,1597.28,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,36.625,0,0,0
0.839369,1597.28,1597.28,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,36.625,0,0,0
0.856187,1597.28,1597.28,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,36.625,0,0,0
0.873502,1597.28,1597.28,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,36.625,0,0,0
0.889088,1597.28,1597.28,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,36.625,0,0,0
0.906142,1597.28,1597.28,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,36.625,0,0,0
0.922781,1597.28,1597.28,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,36.625,0,0,0
0.939559,1597.28,1597.28,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,36.625,0,0,0
0.956074,1597.28,1597.28,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,15.375,0,0,0
0.97273,1597.28,1597.28,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,15.375,0,0,0
0.989561,1597.28,1597.28,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,15.375,0,0,0
1.00596,1597.28,1597.28,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,15.375,0,0,0
1.0238,1597.28,1597.28,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,15.375,0,0,0
1.03974,1597.28,1597.28,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,15.375,0,0,0
1.05634,1597.28,1597.28,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,15.375,0,0,0
1.07465,1597.28,1597.28,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,15.375,0,0,0
1.09352,1597.28,1597.28,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,15.375,0,0,0
1.10695,1596.71,1597.27,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,15.375,0,0,0
1.12297,1596.71,1597.26,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,15.375,0,0,0
1.13904,1596.71,1597.25,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,15.375,0,0,0
1.1564,1596.71,1597.24,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,3.95312,0,0,0
1.17279,1596.71,1597.22,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,3.95312,0,0,0
1.18944,1596.71,1597.21,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,3.95312,0,0,0
1.20572,1596.71,1597.2,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,3.95312,0,0,0
1.22301,1596.71,1597.19,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,3.95312,0,0,0
1.23932,1596.71,1597.18,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,3.95312,0,0,0
1.25628,1596.71,1597.17,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,3.95312,0,0,0
1.27283,1596.71,1597.15,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,3.95312,0,0,0
1.28995,1596.71,1597.14,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,3.95312,0,0,0
1.30568,1596.71,1597.13,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,3.95312,0,0,0
1.32359,1596.71,1597.12,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,3.95312,0,0,0
1.33972,1596.71,1597.11,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,3.95312,0,0,0
1.35625,1596.71,1597.09,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,359.297,0,0,0
1.37434,1596.71,1597.08,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,359.297,0,0,0
1.38926,1596.71,1597.07,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,359.297,0,0,0
1.4061,1596.71,1597.06,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,359.297,0,0,0
1.42256,1596.71,1597.05,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,359.297,0,0,0
1.43904,1596.71,1597.04,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,359.297,0,0,0
1.45568,1596.71,1597.02,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,359.297,0,0,0
1.47271,1596.71,1597.01,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,359.297,0,0,0
1.48907,1596.71,1597,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,359.297,0,0,0
1.50655,1596.71,1596.99,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,359.297,0,0,0
1.52277,1596.71,1596.98,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,359.297,0,0,0
1.53947,1596.71,1596.97,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,359.297,0,0,0
1.55614,1596.71,1596.95,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,347.391,0,0,0
1.57351,1596.71,1596.94,1.554,0.444,55.6396,12.5244,55.6396,12.5244,55.6506,12.5409,347.391,0,0,0
