timestamps, raw distance, filtered distance, raw azimuth, filtered azimuth, Latitude, Longitude, RAW_LAT, RAW_LONG, Sound_LAT, Sound_LONG, currentOrientation, trialState, trialNumber, earconPlayed 
0.000739323,1574.96,32.142,1.553,0.221857,55.6399,12.5243,55.6399,12.5243,55.6506,12.5409,0,0,0,0
0.0297355,966.967,51.876,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,0,0,0,0
0.0446738,966.967,71.6101,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,0,0,0,0
0.062116,966.967,91.3441,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,0,0,0,0
0.07218,966.967,111.078,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,0,0,0,0
0.0892118,966.967,130.812,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,0,0,0,0
0.106229,966.967,150.546,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,0,0,0,0
0.122345,966.967,170.28,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,0,0,0,0
0.139336,966.967,190.014,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,0,0,0,0
0.157338,966.967,209.748,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,279.828,0,0,0
0.172795,966.967,229.482,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,279.828,0,0,0
0.189073,966.967,249.216,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,279.828,0,0,0
0.205946,966.967,268.95,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,279.828,0,0,0
0.222998,966.967,288.684,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,279.828,0,0,0
0.239092,966.967,308.418,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,279.828,0,0,0
0.256511,966.967,328.152,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,279.828,0,0,0
0.272898,966.967,347.886,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,279.828,0,0,0
0.289056,966.967,367.62,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,279.828,0,0,0
0.305834,966.967,387.354,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,279.828,0,0,0
0.322588,966.967,407.088,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,279.828,0,0,0
0.33906,966.967,426.822,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,279.828,0,0,0
0.356555,966.967,446.556,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,309.031,0,0,0
0.376436,966.967,466.291,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,309.031,0,0,0
0.389421,966.967,486.025,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,309.031,0,0,0
0.407019,966.967,505.759,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,309.031,0,0,0
0.423233,966.967,525.493,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,309.031,0,0,0
0.442445,966.967,545.227,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,309.031,0,0,0
0.456981,966.967,564.961,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,309.031,0,0,0
0.472209,966.967,584.695,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,309.031,0,0,0
0.488859,966.967,604.429,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,309.031,0,0,0
0.506397,966.967,624.163,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,309.031,0,0,0
0.523005,966.967,643.897,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,309.031,0,0,0
0.539738,966.967,663.631,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,309.031,0,0,0
0.556193,966.967,683.365,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,323.141,0,0,0
0.572902,966.967,703.099,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,323.141,0,0,0
0.589525,966.967,722.833,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,323.141,0,0,0
0.606685,966.967,742.567,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,323.141,0,0,0
0.622764,966.967,762.301,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,323.141,0,0,0
0.63948,966.967,782.035,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,323.141,0,0,0
0.656234,966.967,801.769,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,323.141,0,0,0
0.672779,966.967,821.503,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,323.141,0,0,0
0.689493,966.967,841.237,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,323.141,0,0,0
0.70684,966.967,860.971,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,323.141,0,0,0
0.722734,966.967,880.705,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,323.141,0,0,0
0.739953,966.967,900.439,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,323.141,0,0,0
0.757561,966.967,920.173,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,331.188,0,0,0
0.772503,966.967,939.907,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,331.188,0,0,0
0.789267,966.967,959.641,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,331.188,0,0,0
0.806788,966.967,979.375,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,331.188,0,0,0
0.822488,966.967,966.967,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,331.188,0,0,0
0.839248,966.967,966.967,1.551,0.443429,55.6453,12.5286,55.6453,12.5286,55.6506,12.5409,331.188,0,0,0
