timestamps, raw distance, filtered distance, raw azimuth, filtered azimuth, Latitude, Longitude, RAW_LAT, RAW_LONG, Sound_LAT, Sound_LONG, currentOrientation, trialState, trialNumber, earconPlayed 
0.000899427,1592.71,32.5044,1.553,0.221857,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,0,0,0,0
0.0277538,1592.71,65.0087,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,0,0,0,0
0.0455944,1592.71,97.5131,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,0,0,0,0
0.064479,1592.71,130.017,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,0,0,0,0
0.0746457,1592.71,162.522,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,0,0,0,0
0.093663,1592.71,195.026,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,0,0,0,0
0.110323,1592.71,227.531,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,0,0,0,0
0.127103,1592.71,260.035,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,0,0,0,0
0.143677,1592.71,292.539,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,0,0,0,0
0.160327,1592.71,325.044,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,0,0,0,0
0.176966,1592.71,357.548,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,296.641,0,0,0
0.193847,1592.71,390.052,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,296.641,0,0,0
0.210465,1592.71,422.557,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,296.641,0,0,0
0.227142,1592.71,455.061,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,296.641,0,0,0
0.243773,1592.71,487.565,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,296.641,0,0,0
0.260448,1592.71,520.07,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,296.641,0,0,0
0.277176,1592.71,552.574,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,296.641,0,0,0
0.293741,1592.71,585.079,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,296.641,0,0,0
0.310504,1592.71,617.583,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,296.641,0,0,0
0.327091,1592.71,650.087,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,296.641,0,0,0
0.34379,1592.71,682.592,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,296.641,0,0,0
0.36047,1592.71,715.096,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,296.641,0,0,0
0.377628,1592.71,747.6,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,282.172,0,0,0
0.394072,1592.71,780.105,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,282.172,0,0,0
0.410653,1592.71,812.609,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,282.172,0,0,0
0.427639,1592.71,845.113,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,282.172,0,0,0
0.44403,1592.71,877.618,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,282.172,0,0,0
0.460756,1592.71,910.122,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,282.172,0,0,0
0.477362,1592.71,942.627,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,282.172,0,0,0
0.494024,1592.71,975.131,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,282.172,0,0,0
0.510529,1592.71,1007.64,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,282.172,0,0,0
0.528701,1592.71,1040.14,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,282.172,0,0,0
0.544179,1592.71,1072.64,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,282.172,0,0,0
0.560488,1592.71,1105.15,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,282.172,0,0,0
0.577353,1592.71,1137.65,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,278.141,0,0,0
0.593999,1592.71,1170.16,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,278.141,0,0,0
0.610439,1592.71,1202.66,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,278.141,0,0,0
0.627744,1592.71,1235.17,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,278.141,0,0,0
0.644689,1592.71,1267.67,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,278.141,0,0,0
0.663803,1592.71,1300.17,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,278.141,0,0,0
0.677092,1592.71,1332.68,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,278.141,0,0,0
0.694958,1592.71,1365.18,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,278.141,0,0,0
0.710439,1592.71,1397.69,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,278.141,0,0,0
0.727044,1592.71,1430.19,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,278.141,0,0,0
0.743716,1592.71,1462.7,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,278.141,0,0,0
0.761113,1592.71,1495.2,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,278.141,0,0,0
0.777138,1592.71,1527.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,277.75,0,0,0
0.793884,1592.71,1560.21,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,277.75,0,0,0
0.810486,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,277.75,0,0,0
0.827192,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,277.75,0,0,0
0.843827,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,277.75,0,0,0
0.860534,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,277.75,0,0,0
0.877185,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,277.75,0,0,0
0.893855,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,277.75,0,0,0
0.910308,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,277.75,0,0,0
0.927021,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,277.75,0,0,0
0.943613,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,277.75,0,0,0
0.960395,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,277.75,0,0,0
0.976982,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,273.531,0,0,0
0.994943,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,273.531,0,0,0
1.01039,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,273.531,0,0,0
1.02697,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,273.531,0,0,0
1.04454,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,273.531,0,0,0
1.06031,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,273.531,0,0,0
1.07702,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,273.531,0,0,0
1.09389,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,273.531,0,0,0
1.11045,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,273.531,0,0,0
1.12794,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,273.531,0,0,0
1.1437,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,273.531,0,0,0
1.16039,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,273.531,0,0,0
1.17702,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,273.609,0,0,0
1.19365,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,273.609,0,0,0
1.2103,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,273.609,0,0,0
1.22782,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,273.609,0,0,0
1.24377,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,273.609,0,0,0
1.26044,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,273.609,0,0,0
1.27717,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,273.609,0,0,0
1.2939,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,273.609,0,0,0
1.31049,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,273.609,0,0,0
1.32713,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,273.609,0,0,0
1.34509,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,273.609,0,0,0
1.36057,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,273.609,0,0,0
1.3772,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,267.906,0,0,0
1.39392,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,267.906,0,0,0
1.41363,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,267.906,0,0,0
1.42837,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,267.906,0,0,0
1.44393,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,267.906,0,0,0
1.4606,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,267.906,0,0,0
1.47734,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,267.906,0,0,0
1.49397,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,267.906,0,0,0
1.51079,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,267.906,0,0,0
1.52783,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,267.906,0,0,0
1.54374,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,267.906,0,0,0
1.56066,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,267.906,0,0,0
1.57734,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,267.844,0,0,0
1.59383,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,267.844,0,0,0
1.61125,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,267.844,0,0,0
1.62816,1592.71,1592.71,1.553,0.443714,55.6397,12.5243,55.6397,12.5243,55.6506,12.5409,267.844,0,0,0
