timestamps, raw distance, filtered distance, raw azimuth, filtered azimuth, Latitude, Longitude, RAW_LAT, RAW_LONG, Sound_LAT, Sound_LONG, currentOrientation, trialState, trialNumber, earconPlayed 
0.000717083,1608.16,32.8197,1.554,0.222,55.6396,12.5243,55.6396,12.5243,55.6506,12.5409,0,0,0,0
0.0388376,1798.25,69.5187,1.548,0.443143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,0,0,0,0
0.0539912,1798.25,106.218,1.548,0.443143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,0,0,0,0
0.0670311,1798.25,142.917,1.548,0.443143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,0,0,0,0
0.0794766,1798.25,179.616,1.548,0.443143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,0,0,0,0
0.103383,1798.25,216.315,1.548,0.443143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,0,0,0,0
0.120087,1798.25,253.014,1.548,0.443143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,0,0,0,0
0.136689,1798.25,289.713,1.548,0.443143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,0,0,0,0
0.153403,1798.25,326.412,1.548,0.443143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,342.469,0,0,0
0.170018,1798.25,363.111,1.548,0.443143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,342.469,0,0,0
0.186686,1798.25,399.81,1.548,0.443143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,342.469,0,0,0
0.203346,1798.25,436.509,1.548,0.443143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,342.469,0,0,0
0.220078,1798.25,473.207,1.548,0.443143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,342.469,0,0,0
0.237017,1798.25,509.906,1.548,0.443143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,342.469,0,0,0
0.253706,1798.25,546.605,1.548,0.443143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,342.469,0,0,0
0.270302,1798.25,583.304,1.548,0.443143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,342.469,0,0,0
0.287047,1798.25,620.003,1.548,0.443143,55.644,12.5147,55.644,12.5147,55.6506,12.5409,342.469,0,0,0
