timestamps, raw distance, filtered distance, raw azimuth, filtered azimuth, Latitude, Longitude, RAW_LAT, RAW_LONG, Sound_LAT, Sound_LONG, currentOrientation, trialState, trialNumber, earconPlayed 
0.000728854,1584.54,32.3376,1.553,0.221857,55.6398,12.5244,55.6398,12.5244,55.6506,12.5409,0,0,0,0
0.0276694,1584.54,64.6753,1.553,0.443714,55.6398,12.5244,55.6398,12.5244,55.6506,12.5409,0,0,0,0
0.0470833,1584.54,97.0129,1.553,0.443714,55.6398,12.5244,55.6398,12.5244,55.6506,12.5409,0,0,0,0
0.0627755,1584.54,129.351,1.553,0.443714,55.6398,12.5244,55.6398,12.5244,55.6506,12.5409,0,0,0,0
0.0764493,1584.54,161.688,1.553,0.443714,55.6398,12.5244,55.6398,12.5244,55.6506,12.5409,0,0,0,0
0.0939835,1584.54,194.026,1.553,0.443714,55.6398,12.5244,55.6398,12.5244,55.6506,12.5409,0,0,0,0
0.110469,1584.54,226.363,1.553,0.443714,55.6398,12.5244,55.6398,12.5244,55.6506,12.5409,0,0,0,0
0.126707,1584.54,258.701,1.553,0.443714,55.6398,12.5244,55.6398,12.5244,55.6506,12.5409,0,0,0,0
0.143193,1584.54,291.039,1.553,0.443714,55.6398,12.5244,55.6398,12.5244,55.6506,12.5409,0,0,0,0
0.159886,1584.54,323.376,1.553,0.443714,55.6398,12.5244,55.6398,12.5244,55.6506,12.5409,0,0,0,0
0.176451,1584.54,355.714,1.553,0.443714,55.6398,12.5244,55.6398,12.5244,55.6506,12.5409,284.766,0,0,0
0.193224,1584.54,388.052,1.553,0.443714,55.6398,12.5244,55.6398,12.5244,55.6506,12.5409,284.766,0,0,0
0.210514,1584.54,420.389,1.553,0.443714,55.6398,12.5244,55.6398,12.5244,55.6506,12.5409,284.766,0,0,0
0.226984,1584.54,452.727,1.553,0.443714,55.6398,12.5244,55.6398,12.5244,55.6506,12.5409,284.766,0,0,0
0.243647,1584.54,485.065,1.553,0.443714,55.6398,12.5244,55.6398,12.5244,55.6506,12.5409,284.766,0,0,0
0.263049,1584.54,517.402,1.553,0.443714,55.6398,12.5244,55.6398,12.5244,55.6506,12.5409,284.766,0,0,0
0.277131,1584.54,549.74,1.553,0.443714,55.6398,12.5244,55.6398,12.5244,55.6506,12.5409,284.766,0,0,0
0.293751,1584.54,582.077,1.553,0.443714,55.6398,12.5244,55.6398,12.5244,55.6506,12.5409,284.766,0,0,0
0.310351,1584.54,614.415,1.553,0.443714,55.6398,12.5244,55.6398,12.5244,55.6506,12.5409,284.766,0,0,0
0.330483,1584.54,646.753,1.553,0.443714,55.6398,12.5244,55.6398,12.5244,55.6506,12.5409,284.766,0,0,0
0.345613,1584.54,679.09,1.553,0.443714,55.6398,12.5244,55.6398,12.5244,55.6506,12.5409,284.766,0,0,0
0.363855,3655.01,753.682,1.553,0.443714,55.6189,12.5254,55.6189,12.5254,55.6506,12.5409,316.859,0,0,0
0.376275,3655.01,828.274,1.553,0.443714,55.6189,12.5254,55.6189,12.5254,55.6506,12.5409,316.859,0,0,0
0.39325,3655.01,902.867,1.553,0.443714,55.6189,12.5254,55.6189,12.5254,55.6506,12.5409,316.859,0,0,0
0.409819,3655.01,977.459,1.553,0.443714,55.6189,12.5254,55.6189,12.5254,55.6506,12.5409,316.859,0,0,0
0.426314,3655.01,1052.05,1.553,0.443714,55.6189,12.5254,55.6189,12.5254,55.6506,12.5409,316.859,0,0,0
0.443205,3655.01,1126.64,1.553,0.443714,55.6189,12.5254,55.6189,12.5254,55.6506,12.5409,316.859,0,0,0
0.460647,3655.01,1201.23,1.553,0.443714,55.6189,12.5254,55.6189,12.5254,55.6506,12.5409,316.859,0,0,0
0.476997,3655.01,1275.83,1.553,0.443714,55.6189,12.5254,55.6189,12.5254,55.6506,12.5409,316.859,0,0,0
0.494033,3655.01,1350.42,1.553,0.443714,55.6189,12.5254,55.6189,12.5254,55.6506,12.5409,316.859,0,0,0
0.511593,3655.01,1425.01,1.553,0.443714,55.6189,12.5254,55.6189,12.5254,55.6506,12.5409,316.859,0,0,0
0.527605,3655.01,1499.6,1.553,0.443714,55.6189,12.5254,55.6189,12.5254,55.6506,12.5409,316.859,0,0,0
0.543355,3655.01,1574.2,1.553,0.443714,55.6189,12.5254,55.6189,12.5254,55.6506,12.5409,316.859,0,0,0
0.560884,3655.01,1648.79,1.553,0.443714,55.6189,12.5254,55.6189,12.5254,55.6506,12.5409,316.859,0,0,0
0.576549,3655.01,1723.38,1.553,0.443714,55.6189,12.5254,55.6189,12.5254,55.6506,12.5409,320.75,0,0,0
0.593896,3655.01,1797.97,1.553,0.443714,55.6189,12.5254,55.6189,12.5254,55.6506,12.5409,320.75,0,0,0
0.610785,3655.01,1872.56,1.553,0.443714,55.6189,12.5254,55.6189,12.5254,55.6506,12.5409,320.75,0,0,0
0.629151,3655.01,1947.16,1.553,0.443714,55.6189,12.5254,55.6189,12.5254,55.6506,12.5409,320.75,0,0,0
0.64368,3655.01,2021.75,1.553,0.443714,55.6189,12.5254,55.6189,12.5254,55.6506,12.5409,320.75,0,0,0
0.66025,3655.01,2096.34,1.553,0.443714,55.6189,12.5254,55.6189,12.5254,55.6506,12.5409,320.75,0,0,0
0.676972,3655.01,2170.93,1.553,0.443714,55.6189,12.5254,55.6189,12.5254,55.6506,12.5409,320.75,0,0,0
0.69429,3655.01,2245.52,1.553,0.443714,55.6189,12.5254,55.6189,12.5254,55.6506,12.5409,320.75,0,0,0
0.711538,3655.01,2320.12,1.553,0.443714,55.6189,12.5254,55.6189,12.5254,55.6506,12.5409,320.75,0,0,0
0.728252,3655.01,2394.71,1.553,0.443714,55.6189,12.5254,55.6189,12.5254,55.6506,12.5409,320.75,0,0,0
0.74397,3655.01,2469.3,1.553,0.443714,55.6189,12.5254,55.6189,12.5254,55.6506,12.5409,320.75,0,0,0
